feature_filepath,feature_type,filepath,subset_filepath,label,split,channel,dataset,speaker_id,attack_id,attack_category,shape
data/features/mfcc/val/PA_val_PA_T_0049893.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0049893.flac,data/subset_raw/PA_val_PA_T_0049893.flac,spoof,val,clean,PA,PA_0081,CA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0036861.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0036861.flac,data/subset_raw/PA_train_PA_T_0036861.flac,spoof,train,clean,PA,PA_0098,BC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0036861.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0036861.flac,data/subset_raw/PA_train_PA_T_0036861.flac,spoof,train,clean,PA,PA_0098,BC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0051504.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0051504.flac,data/subset_raw/PA_train_PA_T_0051504.flac,spoof,train,clean,PA,PA_0083,BC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0051504.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0051504.flac,data/subset_raw/PA_train_PA_T_0051504.flac,spoof,train,clean,PA,PA_0083,BC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0030047.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0030047.flac,data/subset_raw/PA_val_PA_T_0030047.flac,spoof,val,clean,PA,PA_0082,CA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0030047.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0030047.flac,data/subset_raw/PA_val_PA_T_0030047.flac,spoof,val,clean,PA,PA_0082,CA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0018440.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0018440.flac,data/subset_raw/PA_val_PA_T_0018440.flac,spoof,val,clean,PA,PA_0094,AB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0018440.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0018440.flac,data/subset_raw/PA_val_PA_T_0018440.flac,spoof,val,clean,PA,PA_0094,AB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0045944.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0045944.flac,data/subset_raw/PA_val_PA_T_0045944.flac,spoof,val,clean,PA,PA_0081,BB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0045944.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0045944.flac,data/subset_raw/PA_val_PA_T_0045944.flac,spoof,val,clean,PA,PA_0081,BB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0042083.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0042083.flac,data/subset_raw/PA_train_PA_T_0042083.flac,spoof,train,clean,PA,PA_0088,BB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0042083.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0042083.flac,data/subset_raw/PA_train_PA_T_0042083.flac,spoof,train,clean,PA,PA_0088,BB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0029473.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0029473.flac,data/subset_raw/PA_train_PA_T_0029473.flac,spoof,train,clean,PA,PA_0093,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0029473.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0029473.flac,data/subset_raw/PA_train_PA_T_0029473.flac,spoof,train,clean,PA,PA_0093,AC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0022569.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0022569.flac,data/subset_raw/PA_train_PA_T_0022569.flac,spoof,train,clean,PA,PA_0084,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0022569.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0022569.flac,data/subset_raw/PA_train_PA_T_0022569.flac,spoof,train,clean,PA,PA_0084,AC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0029792.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0029792.flac,data/subset_raw/PA_train_PA_T_0029792.flac,spoof,train,clean,PA,PA_0090,BB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0029792.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0029792.flac,data/subset_raw/PA_train_PA_T_0029792.flac,spoof,train,clean,PA,PA_0090,BB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0007301.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0007301.flac,data/subset_raw/PA_train_PA_T_0007301.flac,spoof,train,clean,PA,PA_0086,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0007301.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0007301.flac,data/subset_raw/PA_train_PA_T_0007301.flac,spoof,train,clean,PA,PA_0086,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0012121.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0012121.flac,data/subset_raw/PA_train_PA_T_0012121.flac,spoof,train,clean,PA,PA_0084,BB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0012121.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0012121.flac,data/subset_raw/PA_train_PA_T_0012121.flac,spoof,train,clean,PA,PA_0084,BB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0027255.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0027255.flac,data/subset_raw/PA_val_PA_T_0027255.flac,spoof,val,clean,PA,PA_0091,AA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0027255.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0027255.flac,data/subset_raw/PA_val_PA_T_0027255.flac,spoof,val,clean,PA,PA_0091,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0018316.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0018316.flac,data/subset_raw/PA_train_PA_T_0018316.flac,spoof,train,clean,PA,PA_0084,AB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0018316.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0018316.flac,data/subset_raw/PA_train_PA_T_0018316.flac,spoof,train,clean,PA,PA_0084,AB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0031259.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0031259.flac,data/subset_raw/PA_train_PA_T_0031259.flac,spoof,train,clean,PA,PA_0088,BB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0031259.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0031259.flac,data/subset_raw/PA_train_PA_T_0031259.flac,spoof,train,clean,PA,PA_0088,BB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0013106.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0013106.flac,data/subset_raw/PA_val_PA_T_0013106.flac,spoof,val,clean,PA,PA_0081,AC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0013106.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0013106.flac,data/subset_raw/PA_val_PA_T_0013106.flac,spoof,val,clean,PA,PA_0081,AC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0013321.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0013321.flac,data/subset_raw/PA_train_PA_T_0013321.flac,spoof,train,clean,PA,PA_0080,BA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0013321.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0013321.flac,data/subset_raw/PA_train_PA_T_0013321.flac,spoof,train,clean,PA,PA_0080,BA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0027229.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0027229.flac,data/subset_raw/PA_train_PA_T_0027229.flac,spoof,train,clean,PA,PA_0089,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0027229.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0027229.flac,data/subset_raw/PA_train_PA_T_0027229.flac,spoof,train,clean,PA,PA_0089,AA,spoof,"[20, 400]"
data/features/logmel/test/PA_test_PA_T_0036693.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0036693.flac,data/subset_raw/PA_test_PA_T_0036693.flac,spoof,test,clean,PA,PA_0097,BB,spoof,"[80, 400]"
data/features/mfcc/test/PA_test_PA_T_0036693.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0036693.flac,data/subset_raw/PA_test_PA_T_0036693.flac,spoof,test,clean,PA,PA_0097,BB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0039182.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0039182.flac,data/subset_raw/PA_train_PA_T_0039182.flac,spoof,train,clean,PA,PA_0090,BC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0039182.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0039182.flac,data/subset_raw/PA_train_PA_T_0039182.flac,spoof,train,clean,PA,PA_0090,BC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0024917.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0024917.flac,data/subset_raw/PA_train_PA_T_0024917.flac,spoof,train,clean,PA,PA_0090,CB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0024917.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0024917.flac,data/subset_raw/PA_train_PA_T_0024917.flac,spoof,train,clean,PA,PA_0090,CB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0053347.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0053347.flac,data/subset_raw/PA_train_PA_T_0053347.flac,spoof,train,clean,PA,PA_0090,CA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0053347.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0053347.flac,data/subset_raw/PA_train_PA_T_0053347.flac,spoof,train,clean,PA,PA_0090,CA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0023595.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0023595.flac,data/subset_raw/PA_train_PA_T_0023595.flac,spoof,train,clean,PA,PA_0095,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0023595.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0023595.flac,data/subset_raw/PA_train_PA_T_0023595.flac,spoof,train,clean,PA,PA_0095,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0038983.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0038983.flac,data/subset_raw/PA_train_PA_T_0038983.flac,spoof,train,clean,PA,PA_0092,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0038983.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0038983.flac,data/subset_raw/PA_train_PA_T_0038983.flac,spoof,train,clean,PA,PA_0092,AC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0036591.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0036591.flac,data/subset_raw/PA_train_PA_T_0036591.flac,spoof,train,clean,PA,PA_0083,BB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0036591.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0036591.flac,data/subset_raw/PA_train_PA_T_0036591.flac,spoof,train,clean,PA,PA_0083,BB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0024300.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0024300.flac,data/subset_raw/PA_val_PA_T_0024300.flac,spoof,val,clean,PA,PA_0082,BB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0024300.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0024300.flac,data/subset_raw/PA_val_PA_T_0024300.flac,spoof,val,clean,PA,PA_0082,BB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0048359.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048359.flac,data/subset_raw/PA_train_PA_T_0048359.flac,spoof,train,clean,PA,PA_0080,CC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0048359.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048359.flac,data/subset_raw/PA_train_PA_T_0048359.flac,spoof,train,clean,PA,PA_0080,CC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0014804.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0014804.flac,data/subset_raw/PA_train_PA_T_0014804.flac,spoof,train,clean,PA,PA_0092,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0014804.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0014804.flac,data/subset_raw/PA_train_PA_T_0014804.flac,spoof,train,clean,PA,PA_0092,AC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0035647.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0035647.flac,data/subset_raw/PA_val_PA_T_0035647.flac,spoof,val,clean,PA,PA_0082,CB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0035647.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0035647.flac,data/subset_raw/PA_val_PA_T_0035647.flac,spoof,val,clean,PA,PA_0082,CB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0022177.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0022177.flac,data/subset_raw/PA_train_PA_T_0022177.flac,spoof,train,clean,PA,PA_0085,AB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0022177.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0022177.flac,data/subset_raw/PA_train_PA_T_0022177.flac,spoof,train,clean,PA,PA_0085,AB,spoof,"[20, 400]"
data/features/logmel/test/PA_test_PA_T_0019203.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0019203.flac,data/subset_raw/PA_test_PA_T_0019203.flac,spoof,test,clean,PA,PA_0079,BC,spoof,"[80, 400]"
data/features/mfcc/test/PA_test_PA_T_0019203.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0019203.flac,data/subset_raw/PA_test_PA_T_0019203.flac,spoof,test,clean,PA,PA_0079,BC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0051914.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0051914.flac,data/subset_raw/PA_train_PA_T_0051914.flac,spoof,train,clean,PA,PA_0088,CB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0051914.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0051914.flac,data/subset_raw/PA_train_PA_T_0051914.flac,spoof,train,clean,PA,PA_0088,CB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0040500.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0040500.flac,data/subset_raw/PA_train_PA_T_0040500.flac,spoof,train,clean,PA,PA_0093,BA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0040500.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0040500.flac,data/subset_raw/PA_train_PA_T_0040500.flac,spoof,train,clean,PA,PA_0093,BA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0052262.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0052262.flac,data/subset_raw/PA_val_PA_T_0052262.flac,spoof,val,clean,PA,PA_0091,AA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0052262.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0052262.flac,data/subset_raw/PA_val_PA_T_0052262.flac,spoof,val,clean,PA,PA_0091,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0028777.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0028777.flac,data/subset_raw/PA_train_PA_T_0028777.flac,spoof,train,clean,PA,PA_0095,CC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0028777.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0028777.flac,data/subset_raw/PA_train_PA_T_0028777.flac,spoof,train,clean,PA,PA_0095,CC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0048822.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048822.flac,data/subset_raw/PA_train_PA_T_0048822.flac,spoof,train,clean,PA,PA_0089,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0048822.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048822.flac,data/subset_raw/PA_train_PA_T_0048822.flac,spoof,train,clean,PA,PA_0089,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0038113.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0038113.flac,data/subset_raw/PA_train_PA_T_0038113.flac,spoof,train,clean,PA,PA_0093,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0038113.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0038113.flac,data/subset_raw/PA_train_PA_T_0038113.flac,spoof,train,clean,PA,PA_0093,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0048590.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048590.flac,data/subset_raw/PA_train_PA_T_0048590.flac,spoof,train,clean,PA,PA_0098,CC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0048590.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048590.flac,data/subset_raw/PA_train_PA_T_0048590.flac,spoof,train,clean,PA,PA_0098,CC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0046874.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0046874.flac,data/subset_raw/PA_val_PA_T_0046874.flac,spoof,val,clean,PA,PA_0091,AA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0046874.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0046874.flac,data/subset_raw/PA_val_PA_T_0046874.flac,spoof,val,clean,PA,PA_0091,AA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0048674.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048674.flac,data/subset_raw/PA_val_PA_T_0048674.flac,spoof,val,clean,PA,PA_0082,AA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0048674.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048674.flac,data/subset_raw/PA_val_PA_T_0048674.flac,spoof,val,clean,PA,PA_0082,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0050891.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0050891.flac,data/subset_raw/PA_train_PA_T_0050891.flac,spoof,train,clean,PA,PA_0080,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0050891.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0050891.flac,data/subset_raw/PA_train_PA_T_0050891.flac,spoof,train,clean,PA,PA_0080,AC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0008612.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0008612.flac,data/subset_raw/PA_train_PA_T_0008612.flac,spoof,train,clean,PA,PA_0080,CA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0008612.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0008612.flac,data/subset_raw/PA_train_PA_T_0008612.flac,spoof,train,clean,PA,PA_0080,CA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0032150.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0032150.flac,data/subset_raw/PA_val_PA_T_0032150.flac,spoof,val,clean,PA,PA_0081,CC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0032150.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0032150.flac,data/subset_raw/PA_val_PA_T_0032150.flac,spoof,val,clean,PA,PA_0081,CC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0028402.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0028402.flac,data/subset_raw/PA_train_PA_T_0028402.flac,spoof,train,clean,PA,PA_0080,CA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0028402.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0028402.flac,data/subset_raw/PA_train_PA_T_0028402.flac,spoof,train,clean,PA,PA_0080,CA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0006991.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0006991.flac,data/subset_raw/PA_train_PA_T_0006991.flac,spoof,train,clean,PA,PA_0083,CB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0006991.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0006991.flac,data/subset_raw/PA_train_PA_T_0006991.flac,spoof,train,clean,PA,PA_0083,CB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0008127.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0008127.flac,data/subset_raw/PA_train_PA_T_0008127.flac,spoof,train,clean,PA,PA_0090,BA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0008127.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0008127.flac,data/subset_raw/PA_train_PA_T_0008127.flac,spoof,train,clean,PA,PA_0090,BA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0011832.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0011832.flac,data/subset_raw/PA_train_PA_T_0011832.flac,spoof,train,clean,PA,PA_0089,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0011832.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0011832.flac,data/subset_raw/PA_train_PA_T_0011832.flac,spoof,train,clean,PA,PA_0089,AC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0028818.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0028818.flac,data/subset_raw/PA_train_PA_T_0028818.flac,spoof,train,clean,PA,PA_0080,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0028818.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0028818.flac,data/subset_raw/PA_train_PA_T_0028818.flac,spoof,train,clean,PA,PA_0080,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0051165.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0051165.flac,data/subset_raw/PA_train_PA_T_0051165.flac,spoof,train,clean,PA,PA_0084,BA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0051165.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0051165.flac,data/subset_raw/PA_train_PA_T_0051165.flac,spoof,train,clean,PA,PA_0084,BA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0041201.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0041201.flac,data/subset_raw/PA_train_PA_T_0041201.flac,spoof,train,clean,PA,PA_0096,CB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0041201.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0041201.flac,data/subset_raw/PA_train_PA_T_0041201.flac,spoof,train,clean,PA,PA_0096,CB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0023538.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0023538.flac,data/subset_raw/PA_train_PA_T_0023538.flac,spoof,train,clean,PA,PA_0090,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0023538.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0023538.flac,data/subset_raw/PA_train_PA_T_0023538.flac,spoof,train,clean,PA,PA_0090,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0022838.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0022838.flac,data/subset_raw/PA_train_PA_T_0022838.flac,spoof,train,clean,PA,PA_0096,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0022838.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0022838.flac,data/subset_raw/PA_train_PA_T_0022838.flac,spoof,train,clean,PA,PA_0096,AC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0048299.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048299.flac,data/subset_raw/PA_train_PA_T_0048299.flac,spoof,train,clean,PA,PA_0096,CB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0048299.npy,mfcc,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048299.flac,data/subset_raw/PA_train_PA_T_0048299.flac,spoof,train,clean,PA,PA_0096,CB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0013759.npy,logmel,data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0013759.flac,data/subset_raw/PA_train_PA_T_0013759.flac,spoof,train,clean,PA,PA_0098,BB,spoof,"[80, 400]"
