filepath,dataset,speaker_id,attack_id,attack_category,label,split,subset_filepath
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002823.flac,PA,PA_0081,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0002823.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002466.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002466.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002743.flac,PA,PA_0093,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002743.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002064.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002064.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003138.flac,PA,PA_0092,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003138.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002803.flac,PA,PA_0079,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0002803.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003816.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003816.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001540.flac,PA,PA_0092,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001540.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000085.flac,PA,PA_0087,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0000085.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005003.flac,PA,PA_0079,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0005003.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003263.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003263.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005020.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0005020.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004487.flac,PA,PA_0087,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0004487.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003251.flac,PA,PA_0084,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003251.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002246.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002246.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004714.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004714.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001908.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001908.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003244.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003244.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005032.flac,PA,PA_0082,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0005032.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005370.flac,PA,PA_0095,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0005370.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001731.flac,PA,PA_0092,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001731.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000009.flac,PA,PA_0079,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0000009.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001545.flac,PA,PA_0093,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001545.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005319.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0005319.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004845.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004845.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000997.flac,PA,PA_0098,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000997.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001394.flac,PA,PA_0098,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001394.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003494.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003494.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000382.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0000382.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004786.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0004786.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003711.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003711.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002437.flac,PA,PA_0082,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0002437.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001050.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001050.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003410.flac,PA,PA_0079,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0003410.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002105.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002105.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001783.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0001783.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003122.flac,PA,PA_0091,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0003122.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004613.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004613.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002703.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002703.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004389.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0004389.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001895.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001895.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004862.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004862.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001398.flac,PA,PA_0098,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001398.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003258.flac,PA,PA_0084,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003258.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004400.flac,PA,PA_0098,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004400.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003291.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003291.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003471.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003471.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001879.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001879.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004567.flac,PA,PA_0095,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004567.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000506.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000506.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000839.flac,PA,PA_0082,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0000839.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000133.flac,PA,PA_0092,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000133.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002645.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002645.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001601.flac,PA,PA_0079,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0001601.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000280.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000280.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000857.flac,PA,PA_0084,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000857.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000945.flac,PA,PA_0093,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000945.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003254.flac,PA,PA_0084,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003254.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002982.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0002982.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001096.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001096.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002997.flac,PA,PA_0098,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002997.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001704.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001704.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001617.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001617.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001095.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001095.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000249.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000249.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003772.flac,PA,PA_0096,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003772.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001878.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001878.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002312.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002312.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005013.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0005013.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003667.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003667.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003218.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003218.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003316.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003316.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004747.flac,PA,PA_0093,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004747.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003476.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003476.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005300.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0005300.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003048.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003048.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005303.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0005303.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000024.flac,PA,PA_0081,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0000024.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000417.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000417.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002587.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0002587.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000241.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000241.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003976.flac,PA,PA_0096,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003976.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001118.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001118.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003608.flac,PA,PA_0079,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0003608.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004246.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004246.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004255.flac,PA,PA_0084,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004255.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004589.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0004589.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002926.flac,PA,PA_0091,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0002926.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000016.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000016.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004956.flac,PA,PA_0094,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0004956.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000080.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000080.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004129.flac,PA,PA_0091,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0004129.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000766.flac,PA,PA_0095,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000766.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004721.flac,PA,PA_0091,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0004721.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001880.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001880.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000297.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000297.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003008.flac,PA,PA_0079,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0003008.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000316.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000316.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003987.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0003987.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001189.flac,PA,PA_0097,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0001189.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001733.flac,PA,PA_0092,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001733.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000298.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000298.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000578.flac,PA,PA_0096,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000578.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000473.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000473.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001667.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001667.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004509.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004509.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003769.flac,PA,PA_0095,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003769.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000469.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000469.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004661.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004661.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004025.flac,PA,PA_0081,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0004025.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001729.flac,PA,PA_0091,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0001729.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004819.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004819.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003439.flac,PA,PA_0082,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0003439.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004959.flac,PA,PA_0094,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0004959.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001323.flac,PA,PA_0091,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0001323.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004861.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004861.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000168.flac,PA,PA_0095,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000168.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002276.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002276.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000706.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000706.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005150.flac,PA,PA_0093,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0005150.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001892.flac,PA,PA_0088,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001892.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000912.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000912.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001631.flac,PA,PA_0082,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0001631.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003448.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003448.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004167.flac,PA,PA_0095,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004167.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003947.flac,PA,PA_0093,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003947.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001521.flac,PA,PA_0091,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0001521.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003312.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003312.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003948.flac,PA,PA_0093,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003948.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004924.flac,PA,PA_0091,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0004924.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003820.flac,PA,PA_0080,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003820.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003940.flac,PA,PA_0092,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003940.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0041647.flac,PA,PA_0082,AC,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0041647.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0017667.flac,PA,PA_0082,BC,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0017667.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0051297.flac,PA,PA_0079,BB,spoof,spoof,test,data/subset_raw/PA_test_PA_T_0051297.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0046332.flac,PA,PA_0085,CA,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0046332.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0053351.flac,PA,PA_0091,CA,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0053351.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005405.flac,PA,PA_0079,AA,spoof,spoof,test,data/subset_raw/PA_test_PA_T_0005405.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0050047.flac,PA,PA_0098,CA,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0050047.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0011930.flac,PA,PA_0094,AC,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0011930.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0008803.flac,PA,PA_0089,CB,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0008803.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0037711.flac,PA,PA_0093,CC,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0037711.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005548.flac,PA,PA_0086,AA,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0005548.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0037438.flac,PA,PA_0095,CB,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0037438.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048373.flac,PA,PA_0081,CC,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0048373.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0034898.flac,PA,PA_0091,AC,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0034898.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0021773.flac,PA,PA_0087,AA,spoof,spoof,test,data/subset_raw/PA_test_PA_T_0021773.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0048949.flac,PA,PA_0096,AA,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0048949.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0005866.flac,PA,PA_0082,AB,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0005866.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0019912.flac,PA,PA_0082,AB,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0019912.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0025804.flac,PA,PA_0080,BB,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0025804.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0042856.flac,PA,PA_0091,CB,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0042856.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0041073.flac,PA,PA_0082,CB,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0041073.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0017658.flac,PA,PA_0081,BC,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0017658.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0016508.flac,PA,PA_0094,AA,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0016508.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0037707.flac,PA,PA_0092,CC,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0037707.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0022561.flac,PA,PA_0083,AC,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0022561.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0007105.flac,PA,PA_0082,CC,spoof,spoof,val,data/subset_raw/PA_val_PA_T_0007105.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0029424.flac,PA,PA_0089,AC,spoof,spoof,train,data/subset_raw/PA_train_PA_T_0029424.flac
